timestamp,down,up,rnti_count,mcs_down,mcs_up,rb_down,rb_up
2019-01-19 04:44:00,47057866,231398,3825,11.861832624468454,13.24726629114206,0.006370664793514,0.0092353181879585
2019-01-19 04:46:00,38505063,10919758,2384,4.279517892849301,2.199780906208501,0.0096025284480635,0.0082482954125722
2019-01-19 04:48:00,1062146,18418208,2867,5.257564651216764,19.226018796064757,0.0108500609133248,0.007147509174296
2019-01-19 04:50:00,9048351,6836330,2903,13.587242248418502,12.959211735763704,0.0167433496252425,0.0011949859663978
2019-01-19 04:52:00,18183708,2452953,2092,8.091388724042378,9.599853336325854,0.0173212319525954,0.0050784559519255
2019-01-19 04:54:00,49551037,9904472,1945,15.551391672220962,17.459798770760322,0.0157930456148809,0.0060340400645953
2019-01-19 04:56:00,6296370,12977285,3471,17.951884376734718,3.77063740432265,0.0142547308844159,0.0008794461490113
2019-01-19 04:58:00,30103133,12519443,2197,13.93127800787183,10.3241256977667,0.0165293838844485,0.0026265620144908
2019-01-19 05:00:00,49187794,2656992,3925,7.512241837856372,12.914952671560492,0.0062814824692495,0.0023186349341278
2019-01-19 05:02:00,32540577,14138285,2210,19.92005515663262,19.2565253612138,0.0060365302578704,0.0053016366403983
2019-01-19 05:04:00,39060044,3182309,4866,4.991907649972385,14.254428512884768,0.0144122600175488,0.0084249889620043
2019-01-19 05:06:00,18912074,4589751,1011,6.548578428793955,2.0246331622407,0.0144866410364589,0.0002477148344573
2019-01-19 05:08:00,12744371,9623420,3215,17.681231577536167,13.547500112725828,0.0120909597877668,0.0096844280452699
2019-01-19 05:10:00,15328807,13914048,1592,11.070171941222974,7.680739155790913,0.0065353306067143,0.0090013187964931
2019-01-19 05:12:00,48497185,8224674,4221,16.129086722430543,11.262128022560656,0.0114503324706032,0.0031553033486587
2019-01-19 05:14:00,43599813,16485939,3199,13.580415680789033,6.282069532867152,0.0050770773339955,0.0010217895110766
2019-01-19 05:16:00,33745897,12577024,2322,11.313467387024216,1.5170065810828413,0.0013638058694282,0.0015311584581433
2019-01-19 05:18:00,46701074,1232949,3593,11.052690282884006,14.21650270022822,0.0087826927136781,0.0006905809780004
2019-01-19 05:20:00,3136211,7888308,3095,3.494333361464113,11.063636226752257,0.0014889667830921,0.0057793699802029
2019-01-19 05:22:00,14255539,9797231,1495,6.115686030298018,5.482698168479713,0.0043389914628027,0.0070773502468607
2019-01-19 05:24:00,38019151,3454019,1845,14.833032660780743,14.40504616531586,0.0195648809280531,0.0059275769151666
2019-01-19 05:26:00,8563417,17295520,4578,6.55526071399078,1.310958705631048,0.0153388471569761,0.0068003395997155
2019-01-19 05:28:00,27679795,3446711,2954,8.22388995018998,5.338294188873242,0.0108801029504717,0.0031754889574843
2019-01-19 05:30:00,1582254,18194074,2117,13.945107903099636,16.842162660204593,0.0025874087693635,0.005474752766571
2019-01-19 05:32:00,8227725,10568545,1182,8.108321361092525,2.633385631816364,0.0132326366694513,0.0084853179897261
2019-01-19 05:34:00,14448328,16210895,4681,5.555205106006351,17.744838944654653,0.0111298560259441,0.0081584547844304
2019-01-19 05:36:00,20190916,7182325,4218,6.043650406983743,6.236334795645993,0.0113515049908996,0.0029471329447006
2019-01-19 05:38:00,14497037,6262603,2351,15.0620869075721,17.270233828532067,0.0022110998795331,0.0028907104820442
2019-01-19 05:40:00,11805589,19672187,2474,18.471473916211732,13.425820657041967,0.0174096507255122,0.0020273324006029
2019-01-19 05:42:00,48865605,5053688,1634,5.75140820642343,6.985373302146693,0.0143929707103055,0.0095184001586397
2019-01-19 05:44:00,37305931,948104,4140,1.500806577905687,4.5645034806709885,0.0133243987087041,0.0006249903449986
2019-01-19 05:46:00,22719545,19268971,3672,11.105735273038343,12.691369950229424,0.0185932736787214,0.0053801641549601
2019-01-19 05:48:00,14169505,15075953,1812,14.992146905925448,1.761691797339815,0.004528644443788,0.003094157117493
2019-01-19 05:50:00,22462645,14315299,2721,9.14255877435647,14.934492188588848,0.0161008959147003,0.0086763383003192
2019-01-19 05:52:00,23561725,11469014,1096,18.27058644291733,7.402706276524281,0.0186271357071823,0.000278358418501
2019-01-19 05:54:00,27321474,10020747,4245,13.624800776406897,2.5278557316188026,0.0196051483362266,0.0030720376754437
2019-01-19 05:56:00,21658480,2191975,3119,11.320502487235911,6.285239327228167,0.0077167093378329,0.0025214587803038
2019-01-19 05:58:00,29884157,7048249,2217,4.178919379646674,6.650458957452504,0.0066670344544421,0.006329770079787
2019-01-19 06:00:00,42244521,19912908,2622,2.5380385741508715,7.253188276077185,0.0057810713435479,0.0090262306631838
2019-01-19 06:02:00,21469935,5433604,1375,16.184839820757112,11.182166264122047,0.0097689892939976,0.0074492676971202
2019-01-19 06:04:00,18030164,12931642,2666,17.92251788327857,18.585288969905704,0.0166560465085969,0.0053943017139385
