timestamp,down,up,rnti_count,mcs_down,mcs_up,rb_down,rb_up
2019-01-12 17:12:00,18676289,4673969,2591,7.19922625448738,11.1696894308916,0.00605506002354499,0.008637571284373135
2019-01-12 17:14:00,48908580,15358899,3555,2.56964395924134,18.08525765305587,0.01422647729918778,0.005577482341115509
2019-01-12 17:16:00,31020190,7164737,4414,9.578263387475603,18.712479108138577,0.01592883257405147,0.008462645109414246
2019-01-12 17:18:00,10639195,13186504,1181,9.208408779676267,18.788495192182815,0.0033349901467206815,0.0003850098157572728
2019-01-12 17:20:00,6621537,11187705,3677,12.150322947184007,15.606189447128498,0.006372888486120937,0.0065569464231895885
2019-01-12 17:22:00,28729497,8249465,4195,16.307907596949672,11.018914849062197,0.012736958935139181,0.005195088507905288
2019-01-12 17:24:00,49597314,5967709,1928,1.5528359273458774,2.6142813248108085,0.014209561488441515,0.009421686661325132
2019-01-12 17:26:00,22541822,9128328,4955,17.80302830826331,11.183603860833154,0.004077182295174982,0.00199966206988433
2019-01-12 17:28:00,43321015,3306325,2515,9.881859275248303,10.32023640695325,0.013686920147119658,0.00788156101869639
2019-01-12 17:30:00,39535259,5316975,3774,14.719686446344237,14.641713574643667,0.016960307819623897,0.00897604035951393
2019-01-12 17:32:00,34900131,10236583,1551,2.6498038226958798,19.02242708716525,0.011091715365553981,0.002777005557151436
2019-01-12 17:34:00,44164325,17376290,4938,18.515175246180082,7.522149210602015,0.014104717010765655,0.002445806785492563
2019-01-12 17:36:00,26263590,19026416,4490,7.738702108452705,14.20159527397978,0.004809177265401083,0.00669236452262755
2019-01-12 17:38:00,48643950,16476399,1210,7.909983000970716,1.0039084270809169,0.01461762637323688,0.009794478407097313
2019-01-12 17:40:00,9684247,16432975,4299,13.708125041958612,7.562952725684258,0.011290618081976848,0.0069084001101036695
2019-01-12 17:42:00,1794782,16546441,3867,18.45020379241575,4.57606888098301,0.0010228972735537689,0.009925747685797303
2019-01-12 17:44:00,5930147,15791244,2966,16.470621274209044,6.671840209168189,0.009909328793588485,0.003269547161023673
