timestamp,down,up,rnti_count,mcs_down,mcs_up,rb_down,rb_up
2019-01-12 17:12:00,18676289,4673969,2591,7.19922625448738,11.1696894308916,0.0060550600235449,0.0086375712843731
2019-01-12 17:14:00,48908580,15358899,3555,2.56964395924134,18.08525765305587,0.0142264772991877,0.0055774823411155
2019-01-12 17:16:00,31020190,7164737,4414,9.578263387475603,18.712479108138577,0.0159288325740514,0.0084626451094142
2019-01-12 17:18:00,10639195,13186504,1181,9.208408779676269,18.78849519218281,0.0033349901467206,0.0003850098157572
2019-01-12 17:20:00,6621537,11187705,3677,12.150322947184009,15.606189447128498,0.0063728884861209,0.0065569464231895
2019-01-12 17:22:00,28729497,8249465,4195,16.307907596949672,11.018914849062195,0.0127369589351391,0.0051950885079052
2019-01-12 17:24:00,49597314,5967709,1928,1.5528359273458774,2.6142813248108085,0.0142095614884415,0.0094216866613251
2019-01-12 17:26:00,22541822,9128328,4955,17.80302830826331,11.183603860833154,0.0040771822951749,0.0019996620698843
2019-01-12 17:28:00,43321015,3306325,2515,9.881859275248305,10.32023640695325,0.0136869201471196,0.0078815610186963
2019-01-12 17:30:00,39535259,5316975,3774,14.719686446344236,14.641713574643669,0.0169603078196238,0.0089760403595139
2019-01-12 17:32:00,34900131,10236583,1551,2.64980382269588,19.02242708716525,0.0110917153655539,0.0027770055571514
2019-01-12 17:34:00,44164325,17376290,4938,18.51517524618008,7.522149210602015,0.0141047170107656,0.0024458067854925
2019-01-12 17:36:00,26263590,19026416,4490,7.738702108452705,14.20159527397978,0.004809177265401,0.0066923645226275
2019-01-12 17:38:00,48643950,16476399,1210,7.909983000970716,1.0039084270809169,0.0146176263732368,0.0097944784070973
2019-01-12 17:40:00,9684247,16432975,4299,13.708125041958612,7.562952725684258,0.0112906180819768,0.0069084001101036
2019-01-12 17:42:00,1794782,16546441,3867,18.45020379241575,4.57606888098301,0.0010228972735537,0.0099257476857973
2019-01-12 17:44:00,5930147,15791244,2966,16.470621274209044,6.671840209168189,0.0099093287935884,0.0032695471610236
2019-01-12 17:46:00,44382682,9355492,1887,1.957650764126717,12.357425995916325,0.0111962505760287,0.0062919927054444
2019-01-12 17:48:00,28297376,9324933,4650,17.04525769676349,5.882946009870867,0.0106641391041034,0.0097601878161007
2019-01-12 17:50:00,49371332,2620210,3329,7.060944260445753,9.989601534007557,0.0084851915379504,0.0098954068889874
2019-01-12 17:52:00,41340566,6975925,3767,3.3136173862049163,1.6647899015644096,0.0010024126246831,0.0065485538034737
2019-01-12 17:54:00,49381321,2582959,1101,4.779117827753849,5.89522257017378,0.0163384965132815,0.0048446990717063
2019-01-12 17:56:00,3261500,3575635,4994,2.6693928924080588,7.866834492927957,0.0093320454310905,0.0059531256624982
2019-01-12 17:58:00,19336637,12768472,1794,16.85170980150855,14.58809214300103,0.0163646585362099,0.0009015142307472
2019-01-12 18:00:00,16034137,4387064,4935,18.75418665481185,17.145943858176572,0.0194231864242866,0.0066053014105007
2019-01-12 18:02:00,22044339,15765824,1646,15.40730885276616,3.4345730560120216,0.015211491636852,0.0023518347306833
2019-01-12 18:04:00,31727656,7092422,1304,3.9344442080137263,19.0464289113653,0.0198262708729766,0.0058157947951861
2019-01-12 18:06:00,19123284,10026981,2350,2.9204198359168805,14.647708131972925,0.0045828838817966,0.0024987524388916
2019-01-12 18:08:00,39649150,2677807,4375,18.94475143204588,12.981765679956272,0.0110423872834409,0.008803349775833
2019-01-12 18:10:00,17853014,11259128,2182,19.51504536231223,8.723257944720668,0.0015495177445877,0.0023968922088933
2019-01-12 18:12:00,27048128,17355193,2239,12.959981076095868,16.357531142375656,0.0092540764622311,0.0092273824733658
2019-01-12 18:14:00,26842340,1315450,2674,5.144607735149772,17.428804422957622,0.0180228847863651,0.0030028437640324
2019-01-12 18:16:00,30413483,3950160,1996,17.772439134166042,15.651500605280225,0.0052751825923492,0.0017544070195333
2019-01-12 18:18:00,20784729,3843584,3345,5.077372631836814,2.569345220178172,0.0138482679639416,0.0098938412477017
2019-01-12 18:20:00,43309323,1823124,4661,1.23874104662128,5.760125434531271,0.0081308775239848,0.0083507416904288
2019-01-12 18:22:00,26711315,7580692,2523,8.661351346299721,9.684183452732912,0.004037998505099,0.0072227370907896
2019-01-12 18:24:00,39115026,13876414,4960,17.30235430564787,9.44953114017722,0.0185465218670886,0.0089340948712318
2019-01-12 18:26:00,42016053,6295047,2412,15.860372639387522,12.76006249686436,0.0050179197805024,0.0061904805180975
